# ik    E (eV)      weight
    1.420225    0.900000    0.179831
    1.420225    0.950000    0.161452
    1.420225    1.000000    0.150397
    1.420225    1.050000    0.144745
    1.420225    1.100000    0.143540
    1.420225    1.150000    0.146470
    1.420225    1.200000    0.153759
    1.420225    1.250000    0.166222
    1.420225    1.300000    0.185515
    1.420225    1.350000    0.214711
    1.420225    1.400000    0.259594
    1.420225    1.450000    0.331780
    1.420225    1.500000    0.457063
    1.420225    1.550000    0.701463
    1.420225    1.600000    1.269383
    1.420225    1.650000    2.917941
    1.420225    1.700000    6.411621
    1.420225    1.750000    3.841619
    1.420225    1.800000    1.660076
    1.420225    1.850000    0.994569
    1.420225    1.900000    0.811108
    1.420225    1.950000    0.868507
    1.420225    2.000000    1.214067
    1.420225    2.050000    2.289472
    1.420225    2.100000    5.459504
    1.420225    2.150000    5.473734
    1.420225    2.200000    2.493583
    1.420225    2.250000    1.729451
    1.420225    2.300000    2.134396
    1.420225    2.350000    4.397194
    1.420225    2.400000    6.406148
    1.420225    2.450000    2.851840
    1.420225    2.500000    1.361342
    1.420225    2.550000    0.863510
    1.420225    2.600000    0.688135
    1.420225    2.650000    0.671105
    1.420225    2.700000    0.804732
    1.420225    2.750000    1.224587
    1.420225    2.800000    2.500882
    1.420225    2.850000    5.925161
    1.420225    2.900000    4.629929
    1.420225    2.950000    1.916383
    1.420225    3.000000    1.049739
 
    1.430020   -3.000000    0.646882
    1.430020   -2.950000    0.462314
    1.430020   -2.900000    0.358414
    1.430020   -2.850000    0.295209
    1.430020   -2.800000    0.255138
    1.430020   -2.750000    0.229576
    1.430020   -2.700000    0.213982
    1.430020   -2.650000    0.205900
    1.430020   -2.600000    0.204082
    1.430020   -2.550000    0.208082
    1.430020   -2.500000    0.218113
    1.430020   -2.450000    0.235067
    1.430020   -2.400000    0.260710
    1.430020   -2.350000    0.298132
    1.430020   -2.300000    0.352660
    1.430020   -2.250000    0.433775
    1.430020   -2.200000    0.559405
    1.430020   -2.150000    0.766589
    1.430020   -2.100000    1.141909
    1.430020   -2.050000    1.925399
    1.430020   -2.000000    3.930371
    1.430020   -1.950000    9.093980
    1.430020   -1.900000   12.444068
    1.430020   -1.850000   13.075769
    1.430020   -1.800000    6.239654
    1.430020   -1.750000    2.762816
    1.430020   -1.700000    1.537335
    1.430020   -1.650000    1.014683
    1.430020   -1.600000    0.763264
    1.430020   -1.550000    0.646712
    1.430020   -1.500000    0.622517
    1.430020   -1.450000    0.698456
    1.430020   -1.400000    0.953663
    1.430020   -1.350000    1.688584
    1.430020   -1.300000    4.009755
    1.430020   -1.250000    6.307668
    1.430020   -1.200000    2.783743
    1.430020   -1.150000    1.229969
    1.430020   -1.100000    0.690565
    1.430020   -1.050000    0.456613
    1.430020   -1.000000    0.336232
    1.430020   -0.950000    0.266898
    1.430020   -0.900000    0.224054
    1.430020   -0.850000    0.196642
    1.430020   -0.800000    0.179206
    1.430020   -0.750000    0.168942
    1.430020   -0.700000    0.164489
    1.430020   -0.650000    0.165431
    1.430020   -0.600000    0.172167
    1.430020   -0.550000    0.186060
    1.430020   -0.500000    0.209971
    1.430020   -0.450000    0.249556
    1.430020   -0.400000    0.316443
    1.430020   -0.350000    0.436848
    1.430020   -0.300000    0.678685
    1.430020   -0.250000    1.254501
    1.430020   -0.200000    2.954196
    1.430020   -0.150000    6.385058
    1.430020   -0.100000    3.619096
    1.430020   -0.050000    1.482276
    1.430020    0.000000    0.785284
    1.430020    0.050000    0.514402
    1.430020    0.100000    0.395409
    1.430020    0.150000    0.347140
    1.430020    0.200000    0.344210
    1.430020    0.250000    0.385340
    1.430020    0.300000    0.491959
    1.430020    0.350000    0.734194
    1.430020    0.400000    1.344452
    1.430020    0.450000    3.193147
    1.430020    0.500000    6.444834
    1.430020    0.550000    3.341791
    1.430020    0.600000    1.374440
    1.430020    0.650000    0.719834
    1.430020    0.700000    0.451543
    1.430020    0.750000    0.319720
    1.430020    0.800000    0.246635
    1.430020    0.850000    0.202878
    1.430020    0.900000    0.175552
    1.430020    0.950000    0.158374
    1.430020    1.000000    0.148073
    1.430020    1.050000    0.142909
    1.430020    1.100000    0.142025
    1.430020    1.150000    0.145164
    1.430020    1.200000    0.152581
    1.430020    1.250000    0.165112
    1.430020    1.300000    0.184424
    1.430020    1.350000    0.213590
    1.430020    1.400000    0.258398
    1.430020    1.450000    0.330459
    1.430020    1.500000    0.455561
    1.430020    1.550000    0.699731
    1.430020    1.600000    1.267449
    1.430020    1.650000    2.916236
    1.430020    1.700000    6.408337
    1.430020    1.750000    3.834070
    1.430020    1.800000    1.650908
    1.430020    1.850000    0.980704
    1.430020    1.900000    0.787281
    1.430020    1.950000    0.821855
    1.430020    2.000000    1.105217
    1.430020    2.050000    1.970976
    1.430020    2.100000    4.656380
    1.430020    2.150000    6.213200
    1.430020    2.200000    2.890741
    1.430020    2.250000    1.865420
    1.430020    2.300000    2.206796
    1.430020    2.350000    4.482095
    1.430020    2.400000    6.375875
    1.430020    2.450000    2.817329
    1.430020    2.500000    1.348274
    1.430020    2.550000    0.852837
    1.430020    2.600000    0.672766
    1.430020    2.650000    0.643658
    1.430020    2.700000    0.748488
    1.430020    2.750000    1.087422
    1.430020    2.800000    2.085128
    1.430020    2.850000    5.088432
    1.430020    2.900000    5.510326
    1.430020    2.950000    2.281831
    1.430020    3.000000    1.173735
 
    1.439815   -3.000000    0.654150
    1.439815   -2.950000    0.468040
    1.439815   -2.900000    0.362655
    1.439815   -2.850000    0.298297
    1.439815   -2.800000    0.257357
    1.439815   -2.750000    0.231130
    1.439815   -2.700000    0.215001
    1.439815   -2.650000    0.206457
    1.439815   -2.600000    0.204200
    1.439815   -2.550000    0.207737
    1.439815   -2.500000    0.217223
    1.439815   -2.450000    0.233468
    1.439815   -2.400000    0.258110
    1.439815   -2.350000    0.294010
    1.439815   -2.300000    0.346064
    1.439815   -2.250000    0.422856
    1.439815   -2.200000    0.540278
    1.439815   -2.150000    0.730147
    1.439815   -2.100000    1.063471
    1.439815   -2.050000    1.724153
    1.439815   -2.000000    3.291255
    1.439815   -1.950000    7.755012
    1.439815   -1.900000   14.719897
    1.439815   -1.850000   13.870823
    1.439815   -1.800000    5.696707
    1.439815   -1.750000    2.620996
    1.439815   -1.700000    1.504949
    1.439815   -1.650000    1.015594
    1.439815   -1.600000    0.781257
    1.439815   -1.550000    0.682431
    1.439815   -1.500000    0.688377
    1.439815   -1.450000    0.830933
    1.439815   -1.400000    1.268720
    1.439815   -1.350000    2.623265
    1.439815   -1.300000    6.089055
    1.439815   -1.250000    4.338258
    1.439815   -1.200000    1.745550
    1.439815   -1.150000    0.885848
    1.439815   -1.100000    0.548414
    1.439815   -1.050000    0.386192
    1.439815   -1.000000    0.296598
    1.439815   -0.950000    0.242423
    1.439815   -0.900000    0.207817
    1.439815   -0.850000    0.185208
    1.439815   -0.800000    0.170702
    1.439815   -0.750000    0.162260
    1.439815   -0.700000    0.158907
    1.439815   -0.650000    0.160418
    1.439815   -0.600000    0.167254
    1.439815   -0.550000    0.180732
    1.439815   -0.500000    0.203509
    1.439815   -0.450000    0.240744
    1.439815   -0.400000    0.302870
    1.439815   -0.350000    0.412974
    1.439815   -0.300000    0.629404
    1.439815   -0.250000    1.129167
    1.439815   -0.200000    2.562737
    1.439815   -0.150000    6.072906
    1.439815   -0.100000    4.172748
    1.439815   -0.050000    1.668225
    1.439815    0.000000    0.853362
    1.439815    0.050000    0.546463
    1.439815    0.100000    0.414474
    1.439815    0.150000    0.361648
    1.439815    0.200000    0.358708
    1.439815    0.250000    0.404296
    1.439815    0.300000    0.523415
    1.439815    0.350000    0.799459
    1.439815    0.400000    1.517422
    1.439815    0.450000    3.725787
    1.439815    0.500000    6.337791
    1.439815    0.550000    2.864875
    1.439815    0.600000    1.222414
    1.439815    0.650000    0.662247
    1.439815    0.700000    0.424785
    1.439815    0.750000    0.305341
    1.439815    0.800000    0.238060
    1.439815    0.850000    0.197346
    1.439815    0.900000    0.171753
    1.439815    0.950000    0.155624
    1.439815    1.000000    0.145986
    1.439815    1.050000    0.141253
    1.439815    1.100000    0.140654
    1.439815    1.150000    0.143979
    1.439815    1.200000    0.151514
    1.439815    1.250000    0.164109
    1.439815    1.300000    0.183441
    1.439815    1.350000    0.212591
    1.439815    1.400000    0.257347
    1.439815    1.450000    0.329326
    1.439815    1.500000    0.454333
    1.439815    1.550000    0.698464
    1.439815    1.600000    1.266509
    1.439815    1.650000    2.917274
    1.439815    1.700000    6.406942
    1.439815    1.750000    3.823937
    1.439815    1.800000    1.641689
    1.439815    1.850000    0.968217
    1.439815    1.900000    0.766729
    1.439815    1.950000    0.782923
    1.439815    2.000000    1.017926
    1.439815    2.050000    1.726513
    1.439815    2.100000    3.939640
    1.439815    2.150000    6.679050
    1.439815    2.200000    3.365796
    1.439815    2.250000    2.022639
    1.439815    2.300000    2.284125
    1.439815    2.350000    4.564356
    1.439815    2.400000    6.348877
    1.439815    2.450000    2.788043
    1.439815    2.500000    1.337614
    1.439815    2.550000    0.844189
    1.439815    2.600000    0.660186
    1.439815    2.650000    0.621304
    1.439815    2.700000    0.703686
    1.439815    2.750000    0.982379
    1.439815    2.800000    1.779671
    1.439815    2.850000    4.268117
    1.439815    2.900000    6.212314
    1.439815    2.950000    2.720431
    1.439815    3.000000    1.316925
 
    1.449609   -3.000000    0.664930
    1.449609   -2.950000    0.475690
    1.449609   -2.900000    0.368058
    1.449609   -2.850000    0.302148
    1.449609   -2.800000    0.260122
    1.449609   -2.750000    0.233110
    1.449609   -2.700000    0.216385
    1.449609   -2.650000    0.207360
    1.449609   -2.600000    0.204681
    1.449609   -2.550000    0.207808
    1.449609   -2.500000    0.216848
    1.449609   -2.450000    0.232552
    1.449609   -2.400000    0.256470
    1.449609   -2.350000    0.291316
    1.449609   -2.300000    0.341716
    1.449609   -2.250000    0.415720
    1.449609   -2.200000    0.528048
    1.449609   -2.150000    0.707657
    1.449609   -2.100000    1.017501
    1.449609   -2.050000    1.614328
    1.449609   -2.000000    2.966268
    1.449609   -1.950000    6.763322
    1.449609   -1.900000   16.125358
    1.449609   -1.850000   14.121710
    1.449609   -1.800000    5.652235
    1.449609   -1.750000    2.631087
    1.449609   -1.700000    1.525468
    1.449609   -1.650000    1.041207
    1.449609   -1.600000    0.815946
    1.449609   -1.550000    0.736313
    1.449609   -1.500000    0.785258
    1.449609   -1.450000    1.037654
    1.449609   -1.400000    1.818057
    1.449609   -1.350000    4.308138
    1.449609   -1.300000    6.148624
    1.449609   -1.250000    2.624035
    1.449609   -1.200000    1.186099
    1.449609   -1.150000    0.677900
    1.449609   -1.100000    0.453114
    1.449609   -1.050000    0.335461
    1.449609   -1.000000    0.266567
    1.449609   -0.950000    0.223181
    1.449609   -0.900000    0.194689
    1.449609   -0.850000    0.175756
    1.449609   -0.800000    0.163546
    1.449609   -0.750000    0.156553
    1.449609   -0.700000    0.154081
    1.449609   -0.650000    0.156043
    1.449609   -0.600000    0.162943
    1.449609   -0.550000    0.176047
    1.449609   -0.500000    0.197839
    1.449609   -0.450000    0.233062
    1.449609   -0.400000    0.291168
    1.449609   -0.350000    0.392721
    1.449609   -0.300000    0.588560
    1.449609   -0.250000    1.028584
    1.449609   -0.200000    2.253323
    1.449609   -0.150000    5.611107
    1.449609   -0.100000    4.733144
    1.449609   -0.050000    1.872592
    1.449609    0.000000    0.925689
    1.449609    0.050000    0.579560
    1.449609    0.100000    0.433775
    1.449609    0.150000    0.376196
    1.449609    0.200000    0.373274
    1.449609    0.250000    0.423587
    1.449609    0.300000    0.556123
    1.449609    0.350000    0.869416
    1.449609    0.400000    1.709855
    1.449609    0.450000    4.291092
    1.449609    0.500000    5.980901
    1.449609    0.550000    2.487417
    1.449609    0.600000    1.101683
    1.449609    0.650000    0.614890
    1.449609    0.700000    0.402213
    1.449609    0.750000    0.292995
    1.449609    0.800000    0.230603
    1.449609    0.850000    0.192490
    1.449609    0.900000    0.168393
    1.449609    0.950000    0.153176
    1.449609    1.000000    0.144119
    1.449609    1.050000    0.139767
    1.449609    1.100000    0.139420
    1.449609    1.150000    0.142912
    1.449609    1.200000    0.150551
    1.449609    1.250000    0.163206
    1.449609    1.300000    0.182561
    1.449609    1.350000    0.211703
    1.449609    1.400000    0.256427
    1.449609    1.450000    0.328359
    1.449609    1.500000    0.453339
    1.449609    1.550000    0.697579
    1.449609    1.600000    1.266351
    1.449609    1.650000    2.920401
    1.449609    1.700000    6.406984
    1.449609    1.750000    3.812020
    1.449609    1.800000    1.632601
    1.449609    1.850000    0.956997
    1.449609    1.900000    0.748986
    1.449609    1.950000    0.750317
    1.449609    2.000000    0.947400
    1.449609    2.050000    1.537431
    1.449609    2.100000    3.352980
    1.449609    2.150000    6.754804
    1.449609    2.200000    3.916371
    1.449609    2.250000    2.203044
    1.449609    2.300000    2.366315
    1.449609    2.350000    4.643336
    1.449609    2.400000    6.325883
    1.449609    2.450000    2.763843
    1.449609    2.500000    1.329184
    1.449609    2.550000    0.837296
    1.449609    2.600000    0.649900
    1.449609    2.650000    0.602975
    1.449609    2.700000    0.667550
    1.449609    2.750000    0.900433
    1.449609    2.800000    1.551426
    1.449609    2.850000    3.578358
    1.449609    2.900000    6.556573
    1.449609    2.950000    3.234413
    1.449609    3.000000    1.481353
 
    1.459404   -3.000000    0.679437
    1.459404   -2.950000    0.485315
    1.459404   -2.900000    0.374617
    1.459404   -2.850000    0.306738
    1.459404   -2.800000    0.263402
    1.459404   -2.750000    0.235483
    1.459404   -2.700000    0.218101
    1.459404   -2.650000    0.208575
    1.459404   -2.600000    0.205488
    1.459404   -2.550000    0.208253
    1.459404   -2.500000    0.216937
    1.459404   -2.450000    0.232250
    1.459404   -2.400000    0.255690
    1.459404   -2.350000    0.289894
    1.459404   -2.300000    0.339358
    1.459404   -2.250000    0.411897
    1.459404   -2.200000    0.521763
    1.459404   -2.150000    0.696900
    1.459404   -2.100000    0.997806
    1.459404   -2.050000    1.574372
    1.459404   -2.000000    2.871739
    1.459404   -1.950000    6.485092
    1.459404   -1.900000   15.332962
    1.459404   -1.850000   14.770003
    1.459404   -1.800000    6.072729
    1.459404   -1.750000    2.776544
    1.459404   -1.700000    1.595639
    1.459404   -1.650000    1.091649
    1.459404   -1.600000    0.869500
    1.459404   -1.550000    0.814233
    1.459404   -1.500000    0.929914
    1.459404   -1.450000    1.376151
    1.459404   -1.400000    2.826151
    1.459404   -1.350000    6.303033
    1.459404   -1.300000    4.101222
    1.459404   -1.250000    1.673562
    1.459404   -1.200000    0.867594
    1.459404   -1.150000    0.544719
    1.459404   -1.100000    0.386677
    1.459404   -1.050000    0.297961
    1.459404   -1.000000    0.243418
    1.459404   -0.950000    0.207880
    1.459404   -0.900000    0.183995
    1.459404   -0.850000    0.167908
    1.459404   -0.800000    0.157511
    1.459404   -0.750000    0.151677
    1.459404   -0.700000    0.149915
    1.459404   -0.650000    0.152236
    1.459404   -0.600000    0.159170
    1.459404   -0.550000    0.171939
    1.459404   -0.500000    0.192878
    1.459404   -0.450000    0.226379
    1.459404   -0.400000    0.281085
    1.459404   -0.350000    0.375514
    1.459404   -0.300000    0.554561
    1.459404   -0.250000    0.947239
    1.459404   -0.200000    2.008608
    1.459404   -0.150000    5.104177
    1.459404   -0.100000    5.260860
    1.459404   -0.050000    2.093538
    1.459404    0.000000    1.001580
    1.459404    0.050000    0.613326
    1.459404    0.100000    0.453097
    1.459404    0.150000    0.390623
    1.459404    0.200000    0.387747
    1.459404    0.250000    0.442999
    1.459404    0.300000    0.589744
    1.459404    0.350000    0.943501
    1.459404    0.400000    1.920676
    1.459404    0.450000    4.854798
    1.459404    0.500000    5.496015
    1.459404    0.550000    2.190301
    1.459404    0.600000    1.005003
    1.459404    0.650000    0.575754
    1.459404    0.700000    0.383137
    1.459404    0.750000    0.282397
    1.459404    0.800000    0.224128
    1.459404    0.850000    0.188236
    1.459404    0.900000    0.165430
    1.459404    0.950000    0.151006
    1.459404    1.000000    0.142457
    1.459404    1.050000    0.138439
    1.459404    1.100000    0.138315
    1.459404    1.150000    0.141954
    1.459404    1.200000    0.149687
    1.459404    1.250000    0.162397
    1.459404    1.300000    0.181775
    1.459404    1.350000    0.210916
    1.459404    1.400000    0.255622
    1.459404    1.450000    0.327535
    1.459404    1.500000    0.452537
    1.459404    1.550000    0.696992
    1.459404    1.600000    1.266771
    1.459404    1.650000    2.924998
    1.459404    1.700000    6.408031
    1.459404    1.750000    3.799074
    1.459404    1.800000    1.623812
    1.459404    1.850000    0.946941
    1.459404    1.900000    0.733648
    1.459404    1.950000    0.722894
    1.459404    2.000000    0.889963
    1.459404    2.050000    1.389636
    1.459404    2.100000    2.890377
    1.459404    2.150000    6.471040
    1.459404    2.200000    4.526258
    1.459404    2.250000    2.408316
    1.459404    2.300000    2.453616
    1.459404    2.350000    4.719576
    1.459404    2.400000    6.306643
    1.459404    2.450000    2.743920
    1.459404    2.500000    1.322629
    1.459404    2.550000    0.831882
    1.459404    2.600000    0.641534
    1.459404    2.650000    0.587940
    1.459404    2.700000    0.638259
    1.459404    2.750000    0.835846
    1.459404    2.800000    1.378703
    1.459404    2.850000    3.036429
    1.459404    2.900000    6.489223
    1.459404    2.950000    3.811625
    1.459404    3.000000    1.667396
 
    1.469199   -3.000000    0.697683
    1.469199   -2.950000    0.496838
    1.469199   -2.900000    0.382245
    1.469199   -2.850000    0.311989
    1.469199   -2.800000    0.267131
    1.469199   -2.750000    0.238192
    1.469199   -2.700000    0.220099
    1.469199   -2.650000    0.210055
    1.469199   -2.600000    0.206574
    1.469199   -2.550000    0.209021
    1.469199   -2.500000    0.217431
    1.469199   -2.450000    0.232490
    1.469199   -2.400000    0.255673
    1.469199   -2.350000    0.289602
    1.469199   -2.300000    0.338762
    1.469199   -2.250000    0.410992
    1.469199   -2.200000    0.520677
    1.469199   -2.150000    0.696300
    1.469199   -2.100000    1.000536
    1.469199   -2.050000    1.592894
    1.469199   -2.000000    2.965961
    1.469199   -1.950000    6.821832
    1.469199   -1.900000   13.084393
    1.469199   -1.850000   15.271019
    1.469199   -1.800000    7.018862
    1.469199   -1.750000    3.075346
    1.469199   -1.700000    1.720828
    1.469199   -1.650000    1.170071
    1.469199   -1.600000    0.946338
    1.469199   -1.550000    0.926452
    1.469199   -1.500000    1.153537
    1.469199   -1.450000    1.964582
    1.469199   -1.400000    4.596807
    1.469199   -1.350000    5.988586
    1.469199   -1.300000    2.505614
    1.469199   -1.250000    1.158588
    1.469199   -1.200000    0.673758
    1.469199   -1.150000    0.455175
    1.469199   -1.100000    0.338837
    1.469199   -1.050000    0.269630
    1.469199   -1.000000    0.225310
    1.469199   -0.950000    0.195591
    1.469199   -0.900000    0.175228
    1.469199   -0.850000    0.161366
    1.469199   -0.800000    0.152411
    1.469199   -0.750000    0.147510
    1.469199   -0.700000    0.146320
    1.469199   -0.650000    0.148926
    1.469199   -0.600000    0.155875
    1.469199   -0.550000    0.168346
    1.469199   -0.500000    0.188545
    1.469199   -0.450000    0.220572
    1.469199   -0.400000    0.272398
    1.469199   -0.350000    0.360874
    1.469199   -0.300000    0.526147
    1.469199   -0.250000    0.880972
    1.469199   -0.200000    1.814127
    1.469199   -0.150000    4.618637
    1.469199   -0.100000    5.716023
    1.469199   -0.050000    2.328154
    1.469199    0.000000    1.080186
    1.469199    0.050000    0.647368
    1.469199    0.100000    0.472216
    1.469199    0.150000    0.404767
    1.469199    0.200000    0.401961
    1.469199    0.250000    0.462298
    1.469199    0.300000    0.623865
    1.469199    0.350000    1.020882
    1.469199    0.400000    2.147457
    1.469199    0.450000    5.374626
    1.469199    0.500000    4.984581
    1.469199    0.550000    1.956179
    1.469199    0.600000    0.927035
    1.469199    0.650000    0.543295
    1.469199    0.700000    0.367000
    1.469199    0.750000    0.273307
    1.469199    0.800000    0.218519
    1.469199    0.850000    0.184524
    1.469199    0.900000    0.162828
    1.469199    0.950000    0.149092
    1.469199    1.000000    0.140984
    1.469199    1.050000    0.137259
    1.469199    1.100000    0.137330
    1.469199    1.150000    0.141100
    1.469199    1.200000    0.148917
    1.469199    1.250000    0.161676
    1.469199    1.300000    0.181078
    1.469199    1.350000    0.210224
    1.469199    1.400000    0.254924
    1.469199    1.450000    0.326840
    1.469199    1.500000    0.451906
    1.469199    1.550000    0.696660
    1.469199    1.600000    1.267659
    1.469199    1.650000    2.930725
    1.469199    1.700000    6.409835
    1.469199    1.750000    3.785507
    1.469199    1.800000    1.615398
    1.469199    1.850000    0.937957
    1.469199    1.900000    0.720412
    1.469199    1.950000    0.699820
    1.469199    2.000000    0.843009
    1.469199    2.050000    1.273274
    1.469199    2.100000    2.531463
    1.469199    2.150000    5.968104
    1.469199    2.200000    5.157610
    1.469199    2.250000    2.638216
    1.469199    2.300000    2.545591
    1.469199    2.350000    4.792954
    1.469199    2.400000    6.291032
    1.469199    2.450000    2.727748
    1.469199    2.500000    1.317676
    1.469199    2.550000    0.827708
    1.469199    2.600000    0.634758
    1.469199    2.650000    0.575585
    1.469199    2.700000    0.614370
    1.469199    2.750000    0.784374
    1.469199    2.800000    1.245994
    1.469199    2.850000    2.620271
    1.469199    2.900000    6.112456
    1.469199    2.950000    4.425285
    1.469199    3.000000    1.874922
 
    1.478993   -3.000000    0.719601
    1.478993   -2.950000    0.510130
    1.478993   -2.900000    0.390822
    1.478993   -2.850000    0.317801
    1.478993   -2.800000    0.271225
    1.478993   -2.750000    0.241168
    1.478993   -2.700000    0.222318
    1.478993   -2.650000    0.211746
    1.478993   -2.600000    0.207885
    1.478993   -2.550000    0.210055
    1.478993   -2.500000    0.218264
    1.478993   -2.450000    0.233187
    1.478993   -2.400000    0.256305
    1.478993   -2.350000    0.290275
    1.478993   -2.300000    0.339679
    1.478993   -2.250000    0.412601
    1.478993   -2.200000    0.524083
    1.478993   -2.150000    0.704525
    1.478993   -2.100000    1.022978
    1.478993   -2.050000    1.663982
    1.478993   -2.000000    3.232862
    1.478993   -1.950000    7.505450
    1.478993   -1.900000   10.613571
    1.478993   -1.850000   14.149470
    1.478993   -1.800000    8.582451
    1.478993   -1.750000    3.590274
    1.478993   -1.700000    1.917577
    1.478993   -1.650000    1.283591
    1.478993   -1.600000    1.054235
    1.478993   -1.550000    1.091010
    1.478993   -1.500000    1.516722
    1.478993   -1.450000    3.036242
    1.478993   -1.400000    6.470347
    1.478993   -1.350000    3.928756
    1.478993   -1.300000    1.630398
    1.478993   -1.250000    0.862636
    1.478993   -1.200000    0.548946
    1.478993   -1.150000    0.392667
    1.478993   -1.100000    0.303536
    1.478993   -1.050000    0.247883
    1.478993   -1.000000    0.210997
    1.478993   -0.950000    0.185658
    1.478993   -0.900000    0.168016
    1.478993   -0.850000    0.155907
    1.478993   -0.800000    0.148104
    1.478993   -0.750000    0.143956
    1.478993   -0.700000    0.143230
    1.478993   -0.650000    0.146064
    1.478993   -0.600000    0.153015
    1.478993   -0.550000    0.165223
    1.478993   -0.500000    0.184786
    1.478993   -0.450000    0.215556
    1.478993   -0.400000    0.264949
    1.478993   -0.350000    0.348458
    1.478993   -0.300000    0.502424
    1.478993   -0.250000    0.826869
    1.478993   -0.200000    1.659220
    1.478993   -0.150000    4.187860
    1.478993   -0.100000    6.067008
    1.478993   -0.050000    2.571330
    1.478993    0.000000    1.160135
    1.478993    0.050000    0.681123
    1.478993    0.100000    0.490849
    1.478993    0.150000    0.418439
    1.478993    0.200000    0.415739
    1.478993    0.250000    0.481245
    1.478993    0.300000    0.658053
    1.478993    0.350000    1.100590
    1.478993    0.400000    2.386746
    1.478993    0.450000    5.811002
    1.478993    0.500000    4.506233
    1.478993    0.550000    1.770680
    1.478993    0.600000    0.863699
    1.478993    0.650000    0.516267
    1.478993    0.700000    0.353330
    1.478993    0.750000    0.265513
    1.478993    0.800000    0.213667
    1.478993    0.850000    0.181290
    1.478993    0.900000    0.160550
    1.478993    0.950000    0.147409
    1.478993    1.000000    0.139686
    1.478993    1.050000    0.136215
    1.478993    1.100000    0.136459
    1.478993    1.150000    0.140344
    1.478993    1.200000    0.148237
    1.478993    1.250000    0.161042
    1.478993    1.300000    0.180468
    1.478993    1.350000    0.209624
    1.478993    1.400000    0.254329
    1.478993    1.450000    0.326269
    1.478993    1.500000    0.451436
    1.478993    1.550000    0.696564
    1.478993    1.600000    1.268970
    1.478993    1.650000    2.937460
    1.478993    1.700000    6.412279
    1.478993    1.750000    3.771446
    1.478993    1.800000    1.607349
    1.478993    1.850000    0.929940
    1.478993    1.900000    0.709014
    1.478993    1.950000    0.680425
    1.478993    2.000000    0.804552
    1.478993    2.050000    1.181135
    1.478993    2.100000    2.254308
    1.478993    2.150000    5.396010
    1.478993    2.200000    5.754278
    1.478993    2.250000    2.890281
    1.478993    2.300000    2.641280
    1.478993    2.350000    4.863133
    1.478993    2.400000    6.278840
    1.478993    2.450000    2.714864
    1.478993    2.500000    1.314092
    1.478993    2.550000    0.824594
    1.478993    2.600000    0.629345
    1.478993    2.650000    0.565504
    1.478993    2.700000    0.594944
    1.478993    2.750000    0.743294
    1.478993    2.800000    1.143401
    1.478993    2.850000    2.304152
    1.478993    2.900000    5.591547
    1.478993    2.950000    5.027624
    1.478993    3.000000    2.100394
 
    1.488788   -3.000000    0.745000
    1.488788   -2.950000    0.524990
    1.488788   -2.900000    0.400186
    1.488788   -2.850000    0.324048
    1.488788   -2.800000    0.275588
    1.488788   -2.750000    0.244333
    1.488788   -2.700000    0.224693
    1.488788   -2.650000    0.213586
    1.488788   -2.600000    0.209360
    1.488788   -2.550000    0.211289
    1.488788   -2.500000    0.219360
    1.488788   -2.450000    0.234246
    1.488788   -2.400000    0.257459
    1.488788   -2.350000    0.291734
    1.488788   -2.300000    0.341839
    1.488788   -2.250000    0.416293
    1.488788   -2.200000    0.531258
    1.488788   -2.150000    0.720304
    1.488788   -2.100000    1.062879
    1.488788   -2.050000    1.784286
    1.488788   -2.000000    3.664620
    1.488788   -1.950000    8.093764
    1.488788   -1.900000    8.583346
    1.488788   -1.850000   12.033638
    1.488788   -1.800000   10.328626
    1.488788   -1.750000    4.451166
    1.488788   -1.700000    2.220211
    1.488788   -1.650000    1.445156
    1.488788   -1.600000    1.206296
    1.488788   -1.550000    1.340608
    1.488788   -1.500000    2.141129
    1.488788   -1.450000    4.862248
    1.488788   -1.400000    5.874101
    1.488788   -1.350000    2.439833
    1.488788   -1.300000    1.153069
    1.488788   -1.250000    0.681537
    1.488788   -1.200000    0.464974
    1.488788   -1.150000    0.347799
    1.488788   -1.100000    0.277029
    1.488788   -1.050000    0.231013
    1.488788   -1.000000    0.199621
    1.488788   -0.950000    0.177612
    1.488788   -0.900000    0.162085
    1.488788   -0.850000    0.151362
    1.488788   -0.800000    0.144481
    1.488788   -0.750000    0.140940
    1.488788   -0.700000    0.140589
    1.488788   -0.650000    0.143604
    1.488788   -0.600000    0.150547
    1.488788   -0.550000    0.162525
    1.488788   -0.500000    0.181542
    1.488788   -0.450000    0.211245
    1.488788   -0.400000    0.258589
    1.488788   -0.350000    0.337955
    1.488788   -0.300000    0.482624
    1.488788   -0.250000    0.782589
    1.488788   -0.200000    1.535346
    1.488788   -0.150000    3.821551
    1.488788   -0.100000    6.301434
    1.488788   -0.050000    2.817190
    1.488788    0.000000    1.239971
    1.488788    0.050000    0.714036
    1.488788    0.100000    0.508713
    1.488788    0.150000    0.431437
    1.488788    0.200000    0.428859
    1.488788    0.250000    0.499493
    1.488788    0.300000    0.691606
    1.488788    0.350000    1.180862
    1.488788    0.400000    2.632016
    1.488788    0.450000    6.134941
    1.488788    0.500000    4.089690
    1.488788    0.550000    1.623794
    1.488788    0.600000    0.812307
    1.488788    0.650000    0.493857
    1.488788    0.700000    0.341825
    1.488788    0.750000    0.258884
    1.488788    0.800000    0.209508
    1.488788    0.850000    0.178502
