# ik    E (eV)      weight
    1.430020    0.250000    0.065146
    1.430020    0.300000    0.064393
    1.430020    0.350000    0.064033
    1.430020    0.400000    0.064061
    1.430020    0.450000    0.064483
    1.430020    0.500000    0.065316
    1.430020    0.550000    0.066589
    1.430020    0.600000    0.068344
    1.430020    0.650000    0.070640
    1.430020    0.700000    0.073556
    1.430020    0.750000    0.077200
    1.430020    0.800000    0.081716
    1.430020    0.850000    0.087301
    1.430020    0.900000    0.094224
    1.430020    0.950000    0.102860
    1.430020    1.000000    0.113745
    1.430020    1.050000    0.127668
    1.430020    1.100000    0.145823
    1.430020    1.150000    0.170099
    1.430020    1.200000    0.203630
    1.430020    1.250000    0.251952
    1.430020    1.300000    0.325640
    1.430020    1.350000    0.447058
    1.430020    1.400000    0.670405
    1.430020    1.450000    1.153243
    1.430020    1.500000    2.458322
    1.430020    1.550000    5.935501
    1.430020    1.600000    5.068383
    1.430020    1.650000    2.607025
    1.430020    1.700000    2.604858
    1.430020    1.750000    5.056185
    1.430020    1.800000    5.987352
    1.430020    1.850000    2.510659
    1.430020    1.900000    1.208289
    1.430020    1.950000    0.737362
    1.430020    2.000000    0.530716
    1.430020    2.050000    0.430750
    1.430020    2.100000    0.384832
    1.430020    2.150000    0.373613
    1.430020    2.200000    0.391910
    1.430020    2.250000    0.444389
    1.430020    2.300000    0.549198
    1.430020    2.350000    0.755248
    1.430020    2.400000    1.206656
    1.430020    2.450000    2.415537
    1.430020    2.500000    5.763741
    1.430020    2.550000    5.407168
    1.430020    2.600000    2.672381
    1.430020    2.650000    2.191129
    1.430020    2.700000    3.157546
    1.430020    2.750000    6.711319
    1.430020    2.800000    8.092050
    1.430020    2.850000    8.506549
    1.430020    2.900000    5.152953
    1.430020    2.950000    2.639313
    1.430020    3.000000    2.217725
 
    1.439815   -3.000000    0.207188
    1.439815   -2.950000    0.191234
    1.439815   -2.900000    0.183637
    1.439815   -2.850000    0.182851
    1.439815   -2.800000    0.188506
    1.439815   -2.750000    0.201273
    1.439815   -2.700000    0.223103
    1.439815   -2.650000    0.258041
    1.439815   -2.600000    0.314226
    1.439815   -2.550000    0.409081
    1.439815   -2.500000    0.584375
    1.439815   -2.450000    0.958186
    1.439815   -2.400000    1.940419
    1.439815   -2.350000    4.855168
    1.439815   -2.300000    5.659741
    1.439815   -2.250000    2.353138
    1.439815   -2.200000    1.182648
    1.439815   -2.150000    0.796643
    1.439815   -2.100000    0.670972
    1.439815   -2.050000    0.671460
    1.439815   -2.000000    0.775269
    1.439815   -1.950000    1.025267
    1.439815   -1.900000    1.586289
    1.439815   -1.850000    3.046134
    1.439815   -1.800000    6.926737
    1.439815   -1.750000    7.551684
    1.439815   -1.700000    8.721986
    1.439815   -1.650000   11.507790
    1.439815   -1.600000    7.705970
    1.439815   -1.550000    3.295160
    1.439815   -1.500000    1.747903
    1.439815   -1.450000    1.148715
    1.439815   -1.400000    0.890058
    1.439815   -1.350000    0.799798
    1.439815   -1.300000    0.839088
    1.439815   -1.250000    1.054482
    1.439815   -1.200000    1.668465
    1.439815   -1.150000    3.541546
    1.439815   -1.100000    7.014234
    1.439815   -1.050000    4.390951
    1.439815   -1.000000    3.512228
    1.439815   -0.950000    6.085977
    1.439815   -0.900000    5.346519
    1.439815   -0.850000    2.201920
    1.439815   -0.800000    1.103896
    1.439815   -0.750000    0.673134
    1.439815   -0.700000    0.463698
    1.439815   -0.650000    0.345477
    1.439815   -0.600000    0.271588
    1.439815   -0.550000    0.221950
    1.439815   -0.500000    0.186786
    1.439815   -0.450000    0.160853
    1.439815   -0.400000    0.141126
    1.439815   -0.350000    0.125747
    1.439815   -0.300000    0.113527
    1.439815   -0.250000    0.103670
    1.439815   -0.200000    0.095626
    1.439815   -0.150000    0.089007
    1.439815   -0.100000    0.083531
    1.439815   -0.050000    0.078991
    1.439815    0.000000    0.075232
    1.439815    0.050000    0.072137
    1.439815    0.100000    0.069617
    1.439815    0.150000    0.067606
    1.439815    0.200000    0.066055
    1.439815    0.250000    0.064928
    1.439815    0.300000    0.064201
    1.439815    0.350000    0.063863
    1.439815    0.400000    0.063910
    1.439815    0.450000    0.064349
    1.439815    0.500000    0.065198
    1.439815    0.550000    0.066486
    1.439815    0.600000    0.068255
    1.439815    0.650000    0.070566
    1.439815    0.700000    0.073499
    1.439815    0.750000    0.077163
    1.439815    0.800000    0.081705
    1.439815    0.850000    0.087323
    1.439815    0.900000    0.094292
    1.439815    0.950000    0.102993
    1.439815    1.000000    0.113977
    1.439815    1.050000    0.128052
    1.439815    1.100000    0.146450
    1.439815    1.150000    0.171129
    1.439815    1.200000    0.205363
    1.439815    1.250000    0.254985
    1.439815    1.300000    0.331259
    1.439815    1.350000    0.458363
    1.439815    1.400000    0.696009
    1.439815    1.450000    1.222044
    1.439815    1.500000    2.682385
    1.439815    1.550000    6.264836
    1.439815    1.600000    4.598179
    1.439815    1.650000    2.354206
    1.439815    1.700000    2.272004
    1.439815    1.750000    4.235071
    1.439815    1.800000    6.560122
    1.439815    1.850000    2.991054
    1.439815    1.900000    1.361280
    1.439815    1.950000    0.797453
    1.439815    2.000000    0.559509
    1.439815    2.050000    0.446847
    1.439815    2.100000    0.395160
    1.439815    2.150000    0.381302
    1.439815    2.200000    0.398772
    1.439815    2.250000    0.451989
    1.439815    2.300000    0.559804
    1.439815    2.350000    0.773911
    1.439815    2.400000    1.248647
    1.439815    2.450000    2.537987
    1.439815    2.500000    5.994780
    1.439815    2.550000    5.175442
    1.439815    2.600000    2.600314
    1.439815    2.650000    2.217558
    1.439815    2.700000    3.327107
    1.439815    2.750000    7.074334
    1.439815    2.800000    7.674951
    1.439815    2.850000    8.321184
    1.439815    2.900000    5.069851
    1.439815    2.950000    2.550498
    1.439815    3.000000    2.039954
 
    1.449609   -3.000000    0.197903
    1.449609   -2.950000    0.184395
    1.449609   -2.900000    0.178287
    1.449609   -2.850000    0.178388
    1.449609   -2.800000    0.184509
    1.449609   -2.750000    0.197389
    1.449609   -2.700000    0.218965
    1.449609   -2.650000    0.253153
    1.449609   -2.600000    0.307754
    1.449609   -2.550000    0.399314
    1.449609   -2.500000    0.567122
    1.449609   -2.450000    0.920865
    1.449609   -2.400000    1.836413
    1.449609   -2.350000    4.584204
    1.449609   -2.300000    5.892484
    1.449609   -2.250000    2.484819
    1.449609   -2.200000    1.220136
    1.449609   -2.150000    0.804667
    1.449609   -2.100000    0.664936
    1.449609   -2.050000    0.653146
    1.449609   -2.000000    0.739007
    1.449609   -1.950000    0.952850
    1.449609   -1.900000    1.420754
    1.449609   -1.850000    2.577188
    1.449609   -1.800000    5.855172
    1.449609   -1.750000    8.315219
    1.449609   -1.700000    8.599143
    1.449609   -1.650000   10.547330
    1.449609   -1.600000    8.893627
    1.449609   -1.550000    3.990343
    1.449609   -1.500000    1.991734
    1.449609   -1.450000    1.262741
    1.449609   -1.400000    0.963452
    1.449609   -1.350000    0.867261
    1.449609   -1.300000    0.929238
    1.449609   -1.250000    1.224274
    1.449609   -1.200000    2.106386
    1.449609   -1.150000    4.830232
    1.449609   -1.100000    6.500637
    1.449609   -1.050000    3.464722
    1.449609   -1.000000    3.375475
    1.449609   -0.950000    6.294226
    1.449609   -0.900000    4.933097
    1.449609   -0.850000    2.032762
    1.449609   -0.800000    1.038844
    1.449609   -0.750000    0.641832
    1.449609   -0.700000    0.446133
    1.449609   -0.650000    0.334586
    1.449609   -0.600000    0.264358
    1.449609   -0.550000    0.216908
    1.449609   -0.500000    0.183135
    1.449609   -0.450000    0.158131
    1.449609   -0.400000    0.139046
    1.449609   -0.350000    0.124127
    1.449609   -0.300000    0.112243
    1.449609   -0.250000    0.102637
    1.449609   -0.200000    0.094784
    1.449609   -0.150000    0.088313
    1.449609   -0.100000    0.082954
    1.449609   -0.050000    0.078506
    1.449609    0.000000    0.074820
    1.449609    0.050000    0.071785
    1.449609    0.100000    0.069314
    1.449609    0.150000    0.067344
    1.449609    0.200000    0.065827
    1.449609    0.250000    0.064728
    1.449609    0.300000    0.064026
    1.449609    0.350000    0.063709
    1.449609    0.400000    0.063774
    1.449609    0.450000    0.064230
    1.449609    0.500000    0.065094
    1.449609    0.550000    0.066396
    1.449609    0.600000    0.068180
    1.449609    0.650000    0.070506
    1.449609    0.700000    0.073457
    1.449609    0.750000    0.077142
    1.449609    0.800000    0.081710
    1.449609    0.850000    0.087363
    1.449609    0.900000    0.094380
    1.449609    0.950000    0.103152
    1.449609    1.000000    0.114239
    1.449609    1.050000    0.128472
    1.449609    1.100000    0.147122
    1.449609    1.150000    0.172219
    1.449609    1.200000    0.207179
    1.449609    1.250000    0.258143
    1.449609    1.300000    0.337094
    1.449609    1.350000    0.470111
    1.449609    1.400000    0.722778
    1.449609    1.450000    1.294910
    1.449609    1.500000    2.920452
    1.449609    1.550000    6.492916
    1.449609    1.600000    4.185314
    1.449609    1.650000    2.148830
    1.449609    1.700000    2.017143
    1.449609    1.750000    3.568870
    1.449609    1.800000    6.703850
    1.449609    1.850000    3.553380
    1.449609    1.900000    1.539200
    1.449609    1.950000    0.864422
    1.449609    2.000000    0.590620
    1.449609    2.050000    0.463874
    1.449609    2.100000    0.405927
    1.449609    2.150000    0.389253
    1.449609    2.200000    0.405859
    1.449609    2.250000    0.459884
    1.449609    2.300000    0.570948
    1.449609    2.350000    0.793810
    1.449609    2.400000    1.294222
    1.449609    2.450000    2.672708
    1.449609    2.500000    6.214841
    1.449609    2.550000    4.939142
    1.449609    2.600000    2.532272
    1.449609    2.650000    2.246467
    1.449609    2.700000    3.504412
    1.449609    2.750000    7.373582
    1.449609    2.800000    7.290993
    1.449609    2.850000    8.164673
    1.449609    2.900000    4.999332
    1.449609    2.950000    2.475551
    1.449609    3.000000    1.896900
 
    1.459404   -3.000000    0.190313
    1.459404   -2.950000    0.178709
    1.459404   -2.900000    0.173769
    1.459404   -2.850000    0.174566
    1.459404   -2.800000    0.181039
    1.459404   -2.750000    0.193977
    1.459404   -2.700000    0.215295
    1.459404   -2.650000    0.248791
    1.459404   -2.600000    0.301962
    1.459404   -2.550000    0.390589
    1.459404   -2.500000    0.551812
    1.459404   -2.450000    0.888135
    1.459404   -2.400000    1.746520
    1.459404   -2.350000    4.337580
    1.459404   -2.300000    6.085995
    1.459404   -2.250000    2.617073
    1.459404   -2.200000    1.258025
    1.459404   -2.150000    0.813492
    1.459404   -2.100000    0.660521
    1.459404   -2.050000    0.637876
    1.459404   -2.000000    0.708716
    1.459404   -1.950000    0.893670
    1.459404   -1.900000    1.290931
    1.459404   -1.850000    2.227662
    1.459404   -1.800000    4.868473
    1.459404   -1.750000    8.784363
    1.459404   -1.700000    8.775985
    1.459404   -1.650000    9.867567
    1.459404   -1.600000    9.290597
    1.459404   -1.550000    4.885551
    1.459404   -1.500000    2.296101
    1.459404   -1.450000    1.395959
    1.459404   -1.400000    1.046402
    1.459404   -1.350000    0.944356
    1.459404   -1.300000    1.037932
    1.459404   -1.250000    1.446750
    1.459404   -1.200000    2.733498
    1.459404   -1.150000    6.219636
    1.459404   -1.100000    5.184449
    1.459404   -1.050000    2.890436
    1.459404   -1.000000    3.353988
    1.459404   -0.950000    6.485670
    1.459404   -0.900000    4.552165
    1.459404   -0.850000    1.887279
    1.459404   -0.800000    0.982268
    1.459404   -0.750000    0.614350
    1.459404   -0.700000    0.430612
    1.459404   -0.650000    0.324916
    1.459404   -0.600000    0.257915
    1.459404   -0.550000    0.212400
    1.459404   -0.500000    0.179863
    1.459404   -0.450000    0.155686
    1.459404   -0.400000    0.137175
    1.459404   -0.350000    0.122667
    1.459404   -0.300000    0.111084
    1.459404   -0.250000    0.101704
    1.459404   -0.200000    0.094023
    1.459404   -0.150000    0.087685
    1.459404   -0.100000    0.082430
    1.459404   -0.050000    0.078066
    1.459404    0.000000    0.074448
    1.459404    0.050000    0.071467
    1.459404    0.100000    0.069040
    1.459404    0.150000    0.067107
    1.459404    0.200000    0.065620
    1.459404    0.250000    0.064548
    1.459404    0.300000    0.063868
    1.459404    0.350000    0.063570
    1.459404    0.400000    0.063653
    1.459404    0.450000    0.064124
    1.459404    0.500000    0.065002
    1.459404    0.550000    0.066319
    1.459404    0.600000    0.068117
    1.459404    0.650000    0.070459
    1.459404    0.700000    0.073427
    1.459404    0.750000    0.077133
    1.459404    0.800000    0.081729
    1.459404    0.850000    0.087418
    1.459404    0.900000    0.094485
    1.459404    0.950000    0.103327
    1.459404    1.000000    0.114520
    1.459404    1.050000    0.128914
    1.459404    1.100000    0.147820
    1.459404    1.150000    0.173340
    1.459404    1.200000    0.209036
    1.459404    1.250000    0.261359
    1.459404    1.300000    0.343027
    1.459404    1.350000    0.482083
    1.459404    1.400000    0.750254
    1.459404    1.450000    1.370720
    1.459404    1.500000    3.167713
    1.459404    1.550000    6.613398
    1.459404    1.600000    3.830954
    1.459404    1.650000    1.981091
    1.459404    1.700000    1.819501
    1.459404    1.750000    3.053300
    1.459404    1.800000    6.437939
    1.459404    1.850000    4.177623
    1.459404    1.900000    1.742641
    1.459404    1.950000    0.937921
    1.459404    2.000000    0.623713
    1.459404    2.050000    0.481597
    1.459404    2.100000    0.416969
    1.459404    2.150000    0.397334
    1.459404    2.200000    0.413045
    1.459404    2.250000    0.467925
    1.459404    2.300000    0.582415
    1.459404    2.350000    0.814575
    1.459404    2.400000    1.342607
    1.459404    2.450000    2.817429
    1.459404    2.500000    6.411184
    1.459404    2.550000    4.707523
    1.459404    2.600000    2.470079
    1.459404    2.650000    2.277869
    1.459404    2.700000    3.686854
    1.459404    2.750000    7.598385
    1.459404    2.800000    6.948661
    1.459404    2.850000    8.032190
    1.459404    2.900000    4.939490
    1.459404    2.950000    2.412171
    1.459404    3.000000    1.781027
 
    1.469199   -3.000000    0.184068
    1.469199   -2.950000    0.173961
    1.469199   -2.900000    0.169946
    1.469199   -2.850000    0.171289
    1.469199   -2.800000    0.178029
    1.469199   -2.750000    0.190987
    1.469199   -2.700000    0.212052
    1.469199   -2.650000    0.244915
    1.469199   -2.600000    0.296806
    1.469199   -2.550000    0.382836
    1.469199   -2.500000    0.538286
    1.469199   -2.450000    0.859529
    1.469199   -2.400000    1.669015
    1.469199   -2.350000    4.117001
    1.469199   -2.300000    6.239171
    1.469199   -2.250000    2.747892
    1.469199   -2.200000    1.295729
    1.469199   -2.150000    0.822833
    1.469199   -2.100000    0.657462
    1.469199   -2.050000    0.625229
    1.469199   -2.000000    0.683477
    1.469199   -1.950000    0.845248
    1.469199   -1.900000    1.188468
    1.469199   -1.850000    1.965701
    1.469199   -1.800000    4.080239
    1.469199   -1.750000    8.655163
    1.469199   -1.700000    9.208580
    1.469199   -1.650000    9.513360
    1.469199   -1.600000    8.840767
    1.469199   -1.550000    5.943700
    1.469199   -1.500000    2.673085
    1.469199   -1.450000    1.550516
    1.469199   -1.400000    1.139443
    1.469199   -1.350000    1.032208
    1.469199   -1.300000    1.169664
    1.469199   -1.250000    1.741545
    1.469199   -1.200000    3.614351
    1.469199   -1.150000    6.922031
    1.469199   -1.100000    3.991860
    1.469199   -1.050000    2.544734
    1.469199   -1.000000    3.410152
    1.469199   -0.950000    6.638454
    1.469199   -0.900000    4.204212
    1.469199   -0.850000    1.760832
    1.469199   -0.800000    0.932573
    1.469199   -0.750000    0.590017
    1.469199   -0.700000    0.416800
    1.469199   -0.650000    0.316280
    1.469199   -0.600000    0.252144
    1.469199   -0.550000    0.208353
    1.469199   -0.500000    0.176919
    1.469199   -0.450000    0.153482
    1.469199   -0.400000    0.135486
    1.469199   -0.350000    0.121347
    1.469199   -0.300000    0.110035
    1.469199   -0.250000    0.100858
    1.469199   -0.200000    0.093333
    1.469199   -0.150000    0.087116
    1.469199   -0.100000    0.081956
    1.469199   -0.050000    0.077666
    1.469199    0.000000    0.074109
    1.469199    0.050000    0.071177
    1.469199    0.100000    0.068792
    1.469199    0.150000    0.066892
    1.469199    0.200000    0.065434
    1.469199    0.250000    0.064385
    1.469199    0.300000    0.063726
    1.469199    0.350000    0.063446
    1.469199    0.400000    0.063544
    1.469199    0.450000    0.064030
    1.469199    0.500000    0.064922
    1.469199    0.550000    0.066252
    1.469199    0.600000    0.068064
    1.469199    0.650000    0.070421
    1.469199    0.700000    0.073407
    1.469199    0.750000    0.077135
    1.469199    0.800000    0.081757
    1.469199    0.850000    0.087482
    1.469199    0.900000    0.094599
    1.469199    0.950000    0.103513
    1.469199    1.000000    0.114811
    1.469199    1.050000    0.129366
    1.469199    1.100000    0.148527
    1.469199    1.150000    0.174468
    1.469199    1.200000    0.210895
    1.469199    1.250000    0.264570
    1.469199    1.300000    0.348952
    1.469199    1.350000    0.494076
    1.469199    1.400000    0.778002
    1.469199    1.450000    1.448334
    1.469199    1.500000    3.418987
    1.469199    1.550000    6.635361
    1.469199    1.600000    3.530549
    1.469199    1.650000    1.843160
    1.469199    1.700000    1.663922
    1.469199    1.750000    2.658860
    1.469199    1.800000    5.922195
    1.469199    1.850000    4.824892
    1.469199    1.900000    1.971578
    1.469199    1.950000    1.017556
    1.469199    2.000000    0.658471
    1.469199    2.050000    0.499811
    1.469199    2.100000    0.428145
    1.469199    2.150000    0.405435
    1.469199    2.200000    0.420223
    1.469199    2.250000    0.475985
    1.469199    2.300000    0.594010
    1.469199    2.350000    0.835852
    1.469199    2.400000    1.393023
    1.469199    2.450000    2.969673
    1.469199    2.500000    6.574059
    1.469199    2.550000    4.487457
    1.469199    2.600000    2.414520
    1.469199    2.650000    2.311242
    1.469199    2.700000    3.870769
    1.469199    2.750000    7.746567
    1.469199    2.800000    6.650485
    1.469199    2.850000    7.920153
    1.469199    2.900000    4.888704
    1.469199    2.950000    2.358543
    1.469199    3.000000    1.686730
 
    1.478993   -3.000000    0.178910
    1.478993   -2.950000    0.169988
    1.478993   -2.900000    0.166709
    1.478993   -2.850000    0.168485
    1.478993   -2.800000    0.175426
    1.478993   -2.750000    0.188378
    1.478993   -2.700000    0.209203
    1.478993   -2.650000    0.241498
    1.478993   -2.600000    0.292253
    1.478993   -2.550000    0.376002
    1.478993   -2.500000    0.526430
    1.478993   -2.450000    0.834699
    1.478993   -2.400000    1.602595
    1.478993   -2.350000    3.923065
    1.478993   -2.300000    6.353436
    1.478993   -2.250000    2.874775
    1.478993   -2.200000    1.332498
    1.478993   -2.150000    0.832340
    1.478993   -2.100000    0.655460
    1.478993   -2.050000    0.614773
    1.478993   -2.000000    0.662442
    1.478993   -1.950000    0.805501
    1.478993   -1.900000    1.106947
    1.478993   -1.850000    1.767092
    1.478993   -1.800000    3.484906
    1.478993   -1.750000    7.979462
    1.478993   -1.700000    9.832811
    1.478993   -1.650000    9.420304
    1.478993   -1.600000    8.048565
    1.478993   -1.550000    7.006764
    1.478993   -1.500000    3.132827
    1.478993   -1.450000    1.728127
    1.478993   -1.400000    1.242783
    1.478993   -1.350000    1.131777
    1.478993   -1.300000    1.329543
    1.478993   -1.250000    2.133307
    1.478993   -1.200000    4.755117
    1.478993   -1.150000    6.435401
    1.478993   -1.100000    3.161104
    1.478993   -1.050000    2.340355
    1.478993   -1.000000    3.518009
    1.478993   -0.950000    6.735052
    1.478993   -0.900000    3.893483
    1.478993   -0.850000    1.651682
    1.478993   -0.800000    0.889193
    1.478993   -0.750000    0.568609
    1.478993   -0.700000    0.404590
    1.478993   -0.650000    0.308621
    1.478993   -0.600000    0.247013
    1.478993   -0.550000    0.204748
    1.478993   -0.500000    0.174292
    1.478993   -0.450000    0.151512
    1.478993   -0.400000    0.133974
    1.478993   -0.350000    0.120164
    1.478993   -0.300000    0.109095
    1.478993   -0.250000    0.100099
    1.478993   -0.200000    0.092713
    1.478993   -0.150000    0.086604
    1.478993   -0.100000    0.081529
    1.478993   -0.050000    0.077307
    1.478993    0.000000    0.073804
    1.478993    0.050000    0.070917
    1.478993    0.100000    0.068568
    1.478993    0.150000    0.066699
    1.478993    0.200000    0.065266
    1.478993    0.250000    0.064239
    1.478993    0.300000    0.063599
    1.478993    0.350000    0.063335
    1.478993    0.400000    0.063448
    1.478993    0.450000    0.063948
    1.478993    0.500000    0.064853
    1.478993    0.550000    0.066196
    1.478993    0.600000    0.068022
    1.478993    0.650000    0.070393
    1.478993    0.700000    0.073396
    1.478993    0.750000    0.077145
    1.478993    0.800000    0.081794
    1.478993    0.850000    0.087555
    1.478993    0.900000    0.094721
    1.478993    0.950000    0.103706
    1.478993    1.000000    0.115107
    1.478993    1.050000    0.129821
    1.478993    1.100000    0.149231
    1.478993    1.150000    0.175584
    1.478993    1.200000    0.212728
    1.478993    1.250000    0.267729
    1.478993    1.300000    0.354782
    1.478993    1.350000    0.505917
    1.478993    1.400000    0.805615
    1.478993    1.450000    1.526576
    1.478993    1.500000    3.668790
    1.478993    1.550000    6.578072
    1.478993    1.600000    3.277858
    1.478993    1.650000    1.729426
    1.478993    1.700000    1.540611
    1.478993    1.750000    2.358466
    1.478993    1.800000    5.330932
    1.478993    1.850000    5.433213
    1.478993    1.900000    2.222149
    1.478993    1.950000    1.101883
    1.478993    2.000000    0.694177
    1.478993    2.050000    0.518129
    1.478993    2.100000    0.439222
    1.478993    2.150000    0.413393
    1.478993    2.200000    0.427256
    1.478993    2.250000    0.483913
    1.478993    2.300000    0.605525
    1.478993    2.350000    0.857260
    1.478993    2.400000    1.444585
    1.478993    2.450000    3.126474
    1.478993    2.500000    6.697473
    1.478993    2.550000    4.283903
    1.478993    2.600000    2.365952
    1.478993    2.650000    2.346151
    1.478993    2.700000    4.053169
    1.478993    2.750000    7.824996
    1.478993    2.800000    6.394102
    1.478993    2.850000    7.825424
    1.478993    2.900000    4.845048
    1.478993    2.950000    2.312926
    1.478993    3.000000    1.609508
 
    1.488788   -3.000000    0.174652
    1.488788   -2.950000    0.166672
    1.488788   -2.900000    0.163977
    1.488788   -2.850000    0.166094
    1.488788   -2.800000    0.173188
    1.488788   -2.750000    0.186117
    1.488788   -2.700000    0.206718
    1.488788   -2.650000    0.238503
    1.488788   -2.600000    0.288259
    1.488788   -2.550000    0.370017
    1.488788   -2.500000    0.516096
    1.488788   -2.450000    0.813241
    1.488788   -2.400000    1.545856
    1.488788   -2.350000    3.754441
    1.488788   -2.300000    6.433160
    1.488788   -2.250000    2.995825
    1.488788   -2.200000    1.367779
    1.488788   -2.150000    0.841757
    1.488788   -2.100000    0.654286
    1.488788   -2.050000    0.606168
    1.488788   -2.000000    0.644944
    1.488788   -1.950000    0.772841
    1.488788   -1.900000    1.041730
    1.488788   -1.850000    1.614909
    1.488788   -1.800000    3.043147
    1.488788   -1.750000    7.071905
    1.488788   -1.700000   10.516041
    1.488788   -1.650000    9.528778
    1.488788   -1.600000    7.328266
    1.488788   -1.550000    7.808004
    1.488788   -1.500000    3.677572
    1.488788   -1.450000    1.929164
    1.488788   -1.400000    1.355945
    1.488788   -1.350000    1.243549
    1.488788   -1.300000    1.522795
    1.488788   -1.250000    2.648359
    1.488788   -1.200000    5.961531
    1.488788   -1.150000    5.328648
    1.488788   -1.100000    2.621382
    1.488788   -1.050000    2.223893
    1.488788   -1.000000    3.658543
    1.488788   -0.950000    6.769472
    1.488788   -0.900000    3.622238
    1.488788   -0.850000    1.558440
    1.488788   -0.800000    0.851709
    1.488788   -0.750000    0.549969
    1.488788   -0.700000    0.393909
    1.488788   -0.650000    0.301900
    1.488788   -0.600000    0.242501
    1.488788   -0.550000    0.201572
    1.488788   -0.500000    0.171975
    1.488788   -0.450000    0.149772
    1.488788   -0.400000    0.132638
    1.488788   -0.350000    0.119117
    1.488788   -0.300000    0.108261
    1.488788   -0.250000    0.099426
    1.488788   -0.200000    0.092163
    1.488788   -0.150000    0.086150
    1.488788   -0.100000    0.081150
    1.488788   -0.050000    0.076988
    1.488788    0.000000    0.073534
    1.488788    0.050000    0.070686
    1.488788    0.100000    0.068370
    1.488788    0.150000    0.066528
    1.488788    0.200000    0.065118
    1.488788    0.250000    0.064110
    1.488788    0.300000    0.063486
    1.488788    0.350000    0.063238
    1.488788    0.400000    0.063364
    1.488788    0.450000    0.063876
    1.488788    0.500000    0.064793
    1.488788    0.550000    0.066147
    1.488788    0.600000    0.067986
    1.488788    0.650000    0.070371
    1.488788    0.700000    0.073390
    1.488788    0.750000    0.077159
    1.488788    0.800000    0.081833
    1.488788    0.850000    0.087629
    1.488788    0.900000    0.094842
    1.488788    0.950000    0.103893
    1.488788    1.000000    0.115393
    1.488788    1.050000    0.130257
    1.488788    1.100000    0.149905
    1.488788    1.150000    0.176650
    1.488788    1.200000    0.214476
    1.488788    1.250000    0.270744
    1.488788    1.300000    0.360358
    1.488788    1.350000    0.517295
    1.488788    1.400000    0.832380
    1.488788    1.450000    1.603398
    1.488788    1.500000    3.909246
    1.488788    1.550000    6.465891
    1.488788    1.600000    3.067882
    1.488788    1.650000    1.635718
    1.488788    1.700000    1.441842
    1.488788    1.750000    2.127231
    1.488788    1.800000    4.769524
    1.488788    1.850000    5.944214
    1.488788    1.900000    2.490732
    1.488788    1.950000    1.189905
    1.488788    2.000000    0.730379
    1.488788    2.050000    0.536319
    1.488788    2.100000    0.450058
    1.488788    2.150000    0.421096
    1.488788    2.200000    0.434026
    1.488788    2.250000    0.491551
    1.488788    2.300000    0.616692
    1.488788    2.350000    0.878260
    1.488788    2.400000    1.495930
    1.488788    2.450000    3.283269
    1.488788    2.500000    6.779376
    1.488788    2.550000    4.101170
    1.488788    2.600000    2.324511
    1.488788    2.650000    2.381487
    1.488788    2.700000    4.228964
    1.488788    2.750000    7.845147
    1.488788    2.800000    6.176944
    1.488788    2.850000    7.745493
    1.488788    2.900000    4.808442
    1.488788    2.950000    2.274455
    1.488788    3.000000    1.546155
 
    1.498583   -3.000000    0.171146
    1.498583   -2.950000    0.163915
    1.498583   -2.900000    0.161686
    1.498583   -2.850000    0.164072
    1.498583   -2.800000    0.171280
    1.498583   -2.750000    0.184176
    1.498583   -2.700000    0.204575
    1.498583   -2.650000    0.235913
    1.498583   -2.600000    0.284801
    1.498583   -2.550000    0.364844
    1.498583   -2.500000    0.507202
    1.498583   -2.450000    0.794914
    1.498583   -2.400000    1.497895
    1.498583   -2.350000    3.610187
    1.498583   -2.300000    6.483744
    1.498583   -2.250000    3.108593
    1.498583   -2.200000    1.400845
    1.498583   -2.150000    0.850796
    1.498583   -2.100000    0.653738
    1.498583   -2.050000    0.599158
    1.498583   -2.000000    0.630509
    1.498583   -1.950000    0.746163
    1.498583   -1.900000    0.989646
    1.498583   -1.850000    1.497838
    1.498583   -1.800000    2.717043
    1.498583   -1.750000    6.205294
    1.498583   -1.700000   11.054219
    1.498583   -1.650000    9.792443
    1.498583   -1.600000    6.814061
    1.498583   -1.550000    8.144719
    1.498583   -1.500000    4.293209
    1.498583   -1.450000    2.151355
    1.498583   -1.400000    1.477314
    1.498583   -1.350000    1.367139
    1.498583   -1.300000    1.753798
    1.498583   -1.250000    3.304483
    1.498583   -1.200000    6.777604
    1.498583   -1.150000    4.280075
    1.498583   -1.100000    2.272985
    1.498583   -1.050000    2.163111
    1.498583   -1.000000    3.817764
    1.498583   -0.950000    6.747011
    1.498583   -0.900000    3.389242
    1.498583   -0.850000    1.479361
    1.498583   -0.800000    0.819568
    1.498583   -0.750000    0.533873
    1.498583   -0.700000    0.384647
    1.498583   -0.650000    0.296057
    1.498583   -0.600000    0.238569
    1.498583   -0.550000    0.198800
    1.498583   -0.500000    0.169949
    1.498583   -0.450000    0.148250
    1.498583   -0.400000    0.131467
    1.498583   -0.350000    0.118200
    1.498583   -0.300000    0.107530
    1.498583   -0.250000    0.098836
    1.498583   -0.200000    0.091680
    1.498583   -0.150000    0.085750
    1.498583   -0.100000    0.080816
    1.498583   -0.050000    0.076708
    1.498583    0.000000    0.073296
    1.498583    0.050000    0.070483
    1.498583    0.100000    0.068195
    1.498583    0.150000    0.066377
    1.498583    0.200000    0.064987
